edificio,nome,via,cluster,anello,lat,lon,MWh_SH,MWh_ACS,consumo_annuo_MWh,tipo_utenza,area_m2
PRIV_1686,Via Enrico Toti 18,Via Enrico Toti,Zona 4 - Centro,5,46.163895,12.701646,46.053,8.127,54.18,Privato (potenziale),
PRIV_1687,Via padre Marco d'Aviano 14,Via padre Marco d'Aviano,Zona 4 - Centro,5,46.163152,12.699668,29.869,5.271,35.14,Privato (potenziale),
PRIV_1688,Edificio 1687,,Zona 4 - Centro,5,46.163218,12.699635,8.925,1.574,10.499,Privato (potenziale),
PRIV_1689,Via don Giovanni Bosco 47,Via don Giovanni Bosco,Zona 4 - Centro,5,46.16353,12.702313,70.925,12.516,83.441,Privato (potenziale),
PRIV_1690,Via Lino Pauletta 7,Via Lino Pauletta,Zona 4 - Centro,5,46.163824,12.702601,32.606,5.753,38.359,Privato (potenziale),
PRIV_1691,Via della Repubblica 24,Via della Repubblica,Zona 4 - Centro,5,46.163557,12.702867,23.919,4.221,28.14,Privato (potenziale),
PRIV_1692,Edificio 1691,,Zona 4 - Centro,5,46.163761,12.702846,18.921,3.339,22.259999999999998,Privato (potenziale),
PRIV_1693,Edificio 1692,,Zona 4 - Centro,5,46.16382,12.702834,5.474,0.968,6.442,Privato (potenziale),
PRIV_1694,Edificio 1693,,Zona 4 - Centro,5,46.16366,12.702825,13.09,2.311,15.401,Privato (potenziale),
PRIV_1695,Edificio 1694,,Zona 4 - Centro,5,46.164511,12.702557,53.788,9.492,63.28,Privato (potenziale),
PRIV_1696,Via don Giovanni Bosco 31,Via don Giovanni Bosco,Zona 4 - Centro,5,46.164186,12.702127,173.74,30.66,204.4,Privato (potenziale),
PRIV_1697,Edificio 1696,,Zona 4 - Centro,5,46.163754,12.703195,28.084,4.956,33.04,Privato (potenziale),
PRIV_1698,Via della Repubblica 20,Via della Repubblica,Zona 4 - Centro,5,46.163757,12.703304,54.264,9.576,63.84,Privato (potenziale),
PRIV_1699,Via Gian Giuseppe Liruti 11,Via Gian Giuseppe Liruti,Zona 4 - Centro,5,46.164176,12.703321,77.707,13.713,91.41999999999999,Privato (potenziale),
PRIV_1700,Via Gian Giuseppe Liruti 9,Via Gian Giuseppe Liruti,Zona 4 - Centro,5,46.164551,12.703327,38.08,6.72,44.8,Privato (potenziale),
PRIV_1701,Via della Repubblica 18,Via della Repubblica,Zona 4 - Centro,5,46.164057,12.70363,10.234,1.805,12.039,Privato (potenziale),
PRIV_1702,Edificio 1701,,Zona 4 - Centro,5,46.164134,12.70363,13.566,2.395,15.961,Privato (potenziale),
PRIV_1703,Edificio 1702,,Zona 4 - Centro,5,46.163909,12.703885,27.132,4.788,31.92,Privato (potenziale),
PRIV_1704,Via della Repubblica 14,Via della Repubblica,Zona 4 - Centro,5,46.163859,12.70395,9.758,1.721,11.479,Privato (potenziale),
PRIV_1705,Edificio 1704,,Zona 4 - Centro,5,46.164732,12.703898,39.984,7.056,47.04,Privato (potenziale),
PRIV_1706,Edificio 1705,,Zona 4 - Centro,5,46.164638,12.703734,9.282,1.637,10.919,Privato (potenziale),
PRIV_1707,Via Risorgimento 2,Via Risorgimento,Zona 4 - Centro,5,46.164404,12.704099,43.554,7.686,51.24,Privato (potenziale),
PRIV_1708,Via Risorgimento 4,Via Risorgimento,Zona 4 - Centro,5,46.164065,12.704271,54.026,9.534,63.56,Privato (potenziale),
PRIV_1709,Via degli Eroi 22,Via degli Eroi,Zona 4 - Centro,5,46.16476,12.704283,36.057,6.363,42.42,Privato (potenziale),
PRIV_1710,Edificio 1709,,Zona 4 - Centro,5,46.164734,12.704382,19.396,3.423,22.819000000000003,Privato (potenziale),
PRIV_1711,Via degli Eroi 24,Via degli Eroi,Zona 4 - Centro,5,46.164437,12.70449,48.076,8.484,56.56,Privato (potenziale),
PRIV_1712,Via della Repubblica 12,Via della Repubblica,Zona 4 - Centro,5,46.164404,12.704954,20.111,3.549,23.66,Privato (potenziale),
PRIV_1713,Via degli Eroi 13,Via degli Eroi,Zona 4 - Centro,5,46.164617,12.704874,35.224,6.216,41.44,Privato (potenziale),
PRIV_1714,Via degli Eroi 11,Via degli Eroi,Zona 4 - Centro,5,46.1648,12.704751,18.802,3.317,22.119,Privato (potenziale),
PRIV_1715,Via Gian Giuseppe Liruti 1,Via Gian Giuseppe Liruti,Zona 4 - Centro,5,46.164852,12.704695,23.8,4.2,28.0,Privato (potenziale),
PRIV_1716,Via Cesare Battisti 12,Via Cesare Battisti,Zona 4 - Centro,5,46.16482,12.704959,53.788,9.492,63.28,Privato (potenziale),
PRIV_1717,Via Cesare Battisti 14,Via Cesare Battisti,Zona 4 - Centro,5,46.164862,12.705284,35.938,6.342,42.28,Privato (potenziale),
PRIV_1718,Via della Repubblica 8,Via della Repubblica,Zona 4 - Centro,5,46.164679,12.705495,33.082,5.838,38.92,Privato (potenziale),
PRIV_1719,Via Cesare Battisti 16,Via Cesare Battisti,Zona 4 - Centro,5,46.164843,12.705828,79.135,13.965,93.10000000000001,Privato (potenziale),
PRIV_1720,Via Cesare Battisti 18,Via Cesare Battisti,Zona 4 - Centro,5,46.164964,12.706037,23.8,4.2,28.0,Privato (potenziale),
PRIV_1721,Via Cesare Battisti 20,Via Cesare Battisti,Zona 4 - Centro,5,46.165011,12.706199,29.869,5.271,35.14,Privato (potenziale),
PRIV_1722,Via Dante Alighieri 82,Via Dante Alighieri,Zona 4 - Centro,5,46.165143,12.706482,40.222,7.098,47.32,Privato (potenziale),
PRIV_1723,Edificio 1722,,Zona 4 - Centro,5,46.165085,12.706386,11.305,1.994,13.299,Privato (potenziale),
PRIV_1724,Edificio 1723,Via Dante Alighieri,Zona 4 - Centro,5,46.165675,12.706464,64.974,11.466,76.44,Privato (potenziale),
PRIV_1725,Via Dante Alighieri 68,Via Dante Alighieri,Zona 4 - Centro,5,46.165871,12.706458,44.268,7.812,52.08,Privato (potenziale),
PRIV_1726,Edificio 1725,Via Dante Alighieri,Zona 4 - Centro,5,46.165423,12.706418,64.379,11.361,75.74000000000001,Privato (potenziale),
PRIV_1727,Via Cesare Battisti 49,Via Cesare Battisti,Zona 4 - Centro,5,46.165238,12.705947,28.917,5.103,34.02,Privato (potenziale),
PRIV_1728,Edificio 1727,,Zona 4 - Centro,5,46.16539,12.705977,10.948,1.93,12.878,Privato (potenziale),
PRIV_1729,Via Cesare Battisti 47,Via Cesare Battisti,Zona 4 - Centro,5,46.165286,12.705677,28.203,4.977,33.18,Privato (potenziale),
PRIV_1730,Via Cesare Battisti 39,Via Cesare Battisti,Zona 4 - Centro,5,46.165373,12.705066,22.253,3.927,26.18,Privato (potenziale),
PRIV_1731,Via Cesare Battisti 37,Via Cesare Battisti,Zona 4 - Centro,5,46.16541,12.705197,14.875,2.626,17.501,Privato (potenziale),
PRIV_1732,Via Cesare Battisti 45,Via Cesare Battisti,Zona 4 - Centro,5,46.165219,12.705325,60.452,10.668,71.12,Privato (potenziale),
PRIV_1733,Edificio 1732,,Zona 4 - Centro,5,46.165533,12.705414,7.973,1.406,9.379,Privato (potenziale),
PRIV_1734,Via Cesare Battisti 35,Via Cesare Battisti,Zona 4 - Centro,5,46.165572,12.70519,24.633,4.346,28.979,Privato (potenziale),
PRIV_1735,Via Cesare Battisti 27,Via Cesare Battisti,Zona 4 - Centro,5,46.165793,12.705027,66.402,11.718,78.12,Privato (potenziale),
PRIV_1736,Via Cesare Battisti 25,Via Cesare Battisti,Zona 4 - Centro,5,46.166023,12.704889,29.274,5.166,34.44,Privato (potenziale),
PRIV_1737,Via Cesare Battisti 21,Via Cesare Battisti,Zona 4 - Centro,5,46.166234,12.704863,32.13,5.67,37.800000000000004,Privato (potenziale),
PRIV_1738,Edificio 1737,,Zona 4 - Centro,5,46.166111,12.705243,32.13,5.67,37.800000000000004,Privato (potenziale),
PRIV_1739,Via Cesare Battisti 19,Via Cesare Battisti,Zona 4 - Centro,5,46.166371,12.704624,44.149,7.79,51.939,Privato (potenziale),
PRIV_1740,Via Virgilio 13,Via Virgilio,Zona 4 - Centro,5,46.166285,12.705743,30.821,5.439,36.260000000000005,Privato (potenziale),
PRIV_1741,Edificio 1740,,Zona 4 - Centro,5,46.166168,12.705991,10.234,1.805,12.039,Privato (potenziale),
PRIV_1742,Via Virgilio 9,Via Virgilio,Zona 4 - Centro,5,46.166394,12.706346,20.111,3.549,23.66,Privato (potenziale),
PRIV_1743,Via Dante Alighieri 58,Via Dante Alighieri,Zona 4 - Centro,5,46.166437,12.70661,44.982,7.938,52.92,Privato (potenziale),
PRIV_1744,Via Dante Alighieri 64,Via Dante Alighieri,Zona 4 - Centro,5,46.166131,12.706466,7.616,1.343,8.959,Privato (potenziale),
PRIV_1745,Edificio 1744,,Zona 4 - Centro,5,46.166103,12.706409,20.468,3.612,24.08,Privato (potenziale),
PRIV_1746,Edificio 1745,,Zona 4 - Centro,5,46.16612,12.706297,9.639,1.7,11.338999999999999,Privato (potenziale),
PRIV_1747,Edificio 1746,,Zona 4 - Centro,5,46.1662,12.706264,17.255,3.044,20.299,Privato (potenziale),
PRIV_1748,Edificio 1747,,Zona 4 - Centro,5,46.166408,12.707154,104.5,3.3,107.8,Privato (potenziale),
PRIV_1749,Via Dante Alighieri 51,Via Dante Alighieri,Zona 4 - Centro,5,46.165282,12.70703,35.224,6.216,41.44,Privato (potenziale),
PRIV_1750,Edificio 1749,,Zona 4 - Centro,5,46.165465,12.707337,15.589,2.751,18.34,Privato (potenziale),
PRIV_1751,Edificio 1750,Via Dante Alighieri,Zona 4 - Centro,5,46.165619,12.707066,108.408,19.131,127.539,Privato (potenziale),
PRIV_1752,Edificio 1751,,Zona 4 - Centro,5,46.165811,12.707281,52.598,9.282,61.879999999999995,Privato (potenziale),
PRIV_1753,Edificio 1752,,Zona 4 - Centro,5,46.165906,12.707445,27.608,4.872,32.480000000000004,Privato (potenziale),
PRIV_1754,Via della Repubblica 10,Via della Repubblica,Zona 4 - Centro,5,46.164567,12.705305,46.886,8.274,55.160000000000004,Privato (potenziale),
PRIV_1755,Via Aquileia 10,Via Aquileia,Zona 4 - Centro,5,46.165474,12.702806,48.314,8.526,56.84,Privato (potenziale),
PRIV_1756,Edificio 1755,,Zona 4 - Centro,5,46.165168,12.702557,23.443,4.137,27.580000000000002,Privato (potenziale),
PRIV_1757,Via Aquileia 15,Via Aquileia,Zona 4 - Centro,5,46.165223,12.702779,26.656,4.704,31.36,Privato (potenziale),
PRIV_1758,Via Aquileia 13,Via Aquileia,Zona 4 - Centro,5,46.165291,12.703074,40.222,7.098,47.32,Privato (potenziale),
PRIV_1759,Edificio 1758,,Zona 4 - Centro,5,46.165099,12.703468,43.078,7.602,50.68000000000001,Privato (potenziale),
PRIV_1760,Edificio 1759,,Zona 4 - Centro,5,46.165134,12.703803,27.965,4.935,32.9,Privato (potenziale),
PRIV_1761,Via degli Eroi 18,Via degli Eroi,Zona 4 - Centro,5,46.165257,12.703983,41.769,7.371,49.14,Privato (potenziale),
PRIV_1762,Via Aquileia 5,Via Aquileia,Zona 4 - Centro,5,46.165483,12.703551,24.276,4.284,28.56,Privato (potenziale),
PRIV_1763,Via Aquileia 9,Via Aquileia,Zona 4 - Centro,5,46.1654,12.703336,25.228,4.452,29.68,Privato (potenziale),
PRIV_1764,Via Cesare Battisti 10,Via Cesare Battisti,Zona 4 - Centro,5,46.165483,12.704414,75.922,13.398,89.32,Privato (potenziale),
PRIV_1765,Via degli Eroi 7,Via degli Eroi,Zona 4 - Centro,5,46.165798,12.704073,43.792,7.728,51.52,Privato (potenziale),
PRIV_1766,Via Cesare Battisti 8,Via Cesare Battisti,Zona 4 - Centro,5,46.165908,12.704429,44.982,7.938,52.92,Privato (potenziale),
PRIV_1767,Via Cesare Battisti 6,Via Cesare Battisti,Zona 4 - Centro,5,46.166179,12.704263,47.599,8.4,55.998999999999995,Privato (potenziale),
PRIV_1768,Via degli Eroi 5,Via degli Eroi,Zona 4 - Centro,5,46.166077,12.70401,58.548,10.332,68.88,Privato (potenziale),
PRIV_1769,Via degli Eroi 1,Via degli Eroi,Zona 4 - Centro,5,46.166348,12.703884,121.499,21.441,142.94,Privato (potenziale),
PRIV_1770,Edificio 1769,,Zona 4 - Centro,5,46.166542,12.703565,41.293,7.287,48.58,Privato (potenziale),
PRIV_1771,Via Cesare Battisti 2,Via Cesare Battisti,Zona 4 - Centro,5,46.166594,12.703507,16.898,2.981,19.878999999999998,Privato (potenziale),
PRIV_1772,Edificio 1771,,Zona 4 - Centro,5,46.166694,12.703048,8.449,1.49,9.939,Privato (potenziale),
PRIV_1773,Edificio 1772,,Zona 4 - Centro,5,46.166708,12.70294,23.919,4.221,28.14,Privato (potenziale),
PRIV_1774,Edificio 1773,,Zona 4 - Centro,5,46.166553,12.703049,29.393,5.187,34.58,Privato (potenziale),
PRIV_1775,Edificio 1774,,Zona 4 - Centro,5,46.166355,12.702702,17.612,3.107,20.718999999999998,Privato (potenziale),
PRIV_1776,Via Cividale 8,Via Cividale,Zona 4 - Centro,5,46.166138,12.702732,37.961,6.699,44.66,Privato (potenziale),
PRIV_1777,Edificio 1776,,Zona 4 - Centro,5,46.16622,12.702574,10.115,1.784,11.899000000000001,Privato (potenziale),
PRIV_1778,Via Cividale 3,Via Cividale,Zona 4 - Centro,5,46.16587,12.703063,80.206,14.154,94.36,Privato (potenziale),
PRIV_1779,Via degli Eroi 8,Via degli Eroi,Zona 4 - Centro,5,46.165997,12.703463,52.598,9.282,61.879999999999995,Privato (potenziale),
PRIV_1780,Via Aquileia 6,Via Aquileia,Zona 4 - Centro,5,46.165709,12.703376,42.72,7.539,50.259,Privato (potenziale),
PRIV_1781,Via degli Eroi 10,Via degli Eroi,Zona 4 - Centro,5,46.165768,12.70365,35.581,6.279,41.86,Privato (potenziale),
PRIV_1782,Edificio 1781,,Zona 4 - Centro,5,46.166469,12.701657,6.901,1.219,8.12,Privato (potenziale),
PRIV_1783,Edificio 1782,,Zona 4 - Centro,5,46.166523,12.702055,76.041,13.419,89.46,Privato (potenziale),
PRIV_1784,Via Piave 19,Via Piave,Zona 4 - Centro,5,46.166677,12.701951,160.174,28.266,188.44,Privato (potenziale),
PRIV_1785,Edificio 1784,,Zona 4 - Centro,5,46.166649,12.701673,10.115,1.784,11.899000000000001,Privato (potenziale),
PRIV_1786,Edificio 1785,,Zona 4 - Centro,5,46.166697,12.702532,4.998,0.884,5.882000000000001,Privato (potenziale),
PRIV_1787,Via Cividale 5,Via Cividale,Zona 4 - Centro,5,46.165791,12.702739,55.454,9.786,65.24,Privato (potenziale),
PRIV_1788,Via Aquileia 8,Via Aquileia,Zona 4 - Centro,5,46.165608,12.703069,31.773,5.607,37.38,Privato (potenziale),
PRIV_1789,Via Virgilio 11,Via Virgilio,Zona 4 - Centro,5,46.166333,12.706044,17.255,3.044,20.299,Privato (potenziale),
PRIV_1790,Via Nazario Sauro 21,Via Nazario Sauro,Zona 4 - Centro,5,46.165375,12.700413,24.99,4.41,29.4,Privato (potenziale),
PRIV_1791,Via Nazario Sauro 25,Via Nazario Sauro,Zona 4 - Centro,5,46.165016,12.700413,16.303,2.876,19.179000000000002,Privato (potenziale),
PRIV_1792,Edificio 1791,,Zona 4 - Centro,5,46.164842,12.700522,37.247,6.573,43.82,Privato (potenziale),
PRIV_1793,Via Ugo Fontanin 5,Via Ugo Fontanin,Zona 4 - Centro,5,46.165225,12.700619,18.445,3.254,21.699,Privato (potenziale),
PRIV_1794,Edificio 1793,,Zona 4 - Centro,5,46.165182,12.700607,16.065,2.835,18.900000000000002,Privato (potenziale),
PRIV_1795,Edificio 1794,,Zona 4 - Centro,5,46.165261,12.700663,5.117,0.905,6.022,Privato (potenziale),
PRIV_1796,Via Nazario Sauro 31,Via Nazario Sauro,Zona 4 - Centro,5,46.164604,12.700095,32.487,5.733,38.22,Privato (potenziale),
PRIV_1797,Via Nazario Sauro 33,Via Nazario Sauro,Zona 4 - Centro,5,46.164549,12.7003,20.23,3.57,23.8,Privato (potenziale),
PRIV_1798,Via Nazario Sauro 33,Via Nazario Sauro,Zona 4 - Centro,5,46.164567,12.700216,5.593,0.989,6.582,Privato (potenziale),
PRIV_1799,Edificio 1798,,Zona 4 - Centro,5,46.164367,12.70016,17.255,3.044,20.299,Privato (potenziale),
PRIV_1800,Edificio 1799,,Zona 4 - Centro,5,46.164389,12.700057,7.616,1.343,8.959,Privato (potenziale),
PRIV_1801,Via Nazario Sauro 41,Via Nazario Sauro,Zona 4 - Centro,5,46.164219,12.699846,36.414,6.426,42.84,Privato (potenziale),
PRIV_1802,Edificio 1801,,Zona 4 - Centro,5,46.164438,12.700543,13.923,2.458,16.381,Privato (potenziale),
PRIV_1803,Edificio 1802,,Zona 4 - Centro,5,46.164485,12.700494,8.568,1.511,10.078999999999999,Privato (potenziale),
PRIV_1804,Via Enrico Toti 7,Via Enrico Toti,Zona 4 - Centro,5,46.164078,12.700178,39.27,6.93,46.2,Privato (potenziale),
PRIV_1805,Edificio 1804,,Zona 4 - Centro,5,46.16412,12.700291,7.378,1.302,8.68,Privato (potenziale),
PRIV_1806,Edificio 1805,,Zona 4 - Centro,5,46.164097,12.699012,6.426,1.136,7.562,Privato (potenziale),
PRIV_1807,Edificio 1806,,Zona 4 - Centro,5,46.163633,12.698804,5.117,0.905,6.022,Privato (potenziale),
PRIV_1808,Via Nazario Sauro 68,Via Nazario Sauro,Zona 4 - Centro,5,46.163788,12.698902,12.733,2.248,14.981000000000002,Privato (potenziale),
PRIV_1809,Via Nazario Sauro 68,Via Nazario Sauro,Zona 4 - Centro,5,46.163736,12.698914,13.804,2.437,16.241,Privato (potenziale),
PRIV_1810,Edificio 1809,,Zona 4 - Centro,5,46.163911,12.698847,7.259,1.281,8.540000000000001,Privato (potenziale),
PRIV_1811,Via Siega 47,Via Siega,Zona 4 - Centro,5,46.163453,12.698548,43.554,7.686,51.24,Privato (potenziale),
PRIV_1812,Edificio 1811,,Zona 4 - Centro,5,46.163636,12.698301,19.159,3.381,22.54,Privato (potenziale),
PRIV_1813,Via Siega 41,Via Siega,Zona 4 - Centro,5,46.163865,12.698314,43.554,7.686,51.24,Privato (potenziale),
PRIV_1814,Via Siega 39,Via Siega,Zona 4 - Centro,5,46.164009,12.698195,43.078,7.602,50.68000000000001,Privato (potenziale),
PRIV_1815,Via Siega 27,Via Siega,Zona 4 - Centro,5,46.164326,12.698496,166.719,29.421,196.14,Privato (potenziale),
PRIV_1816,Via Massimo d'Azeglio 10,Via Massimo d'Azeglio,Zona 4 - Centro,5,46.164184,12.698598,15.827,2.793,18.62,Privato (potenziale),
PRIV_1817,Via Nazario Sauro 66,Via Nazario Sauro,Zona 4 - Centro,5,46.164025,12.698636,142.681,25.179,167.86,Privato (potenziale),
PRIV_1818,Via Massimo d'Azeglio 8,Via Massimo d'Azeglio,Zona 4 - Centro,5,46.164246,12.698867,27.132,4.788,31.92,Privato (potenziale),
PRIV_1819,Via Massimo d'Azeglio 4,Via Massimo d'Azeglio,Zona 4 - Centro,5,46.164226,12.699048,22.491,3.969,26.46,Privato (potenziale),
PRIV_1820,Via Massimo d'Azeglio 13,Via Massimo d'Azeglio,Zona 4 - Centro,5,46.164413,12.699138,20.587,3.633,24.22,Privato (potenziale),
PRIV_1821,Edificio 1820,,Zona 4 - Centro,5,46.164553,12.698914,6.426,1.136,7.562,Privato (potenziale),
PRIV_1822,Via Massimo d'Azeglio 11,Via Massimo d'Azeglio,Zona 4 - Centro,5,46.164603,12.699091,26.06,4.598,30.657999999999998,Privato (potenziale),
PRIV_1823,Via Siega 31,Via Siega,Zona 4 - Centro,5,46.164566,12.698373,30.583,5.397,35.98,Privato (potenziale),
PRIV_1824,Via Siega 23,Via Siega,Zona 4 - Centro,5,46.164626,12.69865,54.383,9.597,63.980000000000004,Privato (potenziale),
PRIV_1825,Edificio 1824,,Zona 4 - Centro,5,46.164517,12.698579,5.117,0.905,6.022,Privato (potenziale),
PRIV_1826,Edificio 1825,,Zona 4 - Centro,5,46.165121,12.698888,9.282,1.637,10.919,Privato (potenziale),
PRIV_1827,Edificio 1826,,Zona 4 - Centro,5,46.165186,12.699112,28.917,5.103,34.02,Privato (potenziale),
PRIV_1828,Via Massimo d'Azeglio 5,Via Massimo d'Azeglio,Zona 4 - Centro,5,46.165127,12.699159,7.139,1.26,8.399000000000001,Privato (potenziale),
PRIV_1829,Edificio 1828,,Zona 4 - Centro,5,46.164992,12.699171,16.303,2.876,19.179000000000002,Privato (potenziale),
PRIV_1830,Via Massimo d'Azeglio 7,Via Massimo d'Azeglio,Zona 4 - Centro,5,46.164839,12.699274,11.424,2.015,13.439,Privato (potenziale),
PRIV_1831,Via Nazario Sauro 46,Via Nazario Sauro,Zona 4 - Centro,5,46.165386,12.699274,22.967,4.053,27.02,Privato (potenziale),
PRIV_1832,Edificio 1831,,Zona 4 - Centro,5,46.16537,12.698612,20.111,3.549,23.66,Privato (potenziale),
PRIV_1833,Via Siega 15,Via Siega,Zona 4 - Centro,5,46.165563,12.698712,41.055,7.245,48.3,Privato (potenziale),
PRIV_1834,Via Nazario Sauro 44,Via Nazario Sauro,Zona 4 - Centro,5,46.165574,12.69914,37.604,6.636,44.24,Privato (potenziale),
PRIV_1835,Edificio 1834,,Zona 4 - Centro,5,46.165592,12.698981,14.042,2.479,16.521,Privato (potenziale),
PRIV_1836,Via Siega 3,Via Siega,Zona 4 - Centro,5,46.166169,12.698546,62.594,11.046,73.64,Privato (potenziale),
