mese,giorno,Pioggia mm,Tmin,Tmed,Tmax,Umidita' min %,Umidita' med %,Umidita' max %,Vento med km/h,Vento max km/h,Dir. V. max °N,Radiaz. KJ/m2,Press. med hPa,anno,date
5,27,14.0,14.6,19.2,23.4,40.0,60.0,82.0,15.0,45.0,8.0,9851.0,998.0,2009,2009-05-27
5,28,0.0,10.2,18.4,24.8,33.0,58.0,92.0,8.0,22.0,280.0,28830.0,1003.2,2009,2009-05-28
5,29,11.1,13.0,16.7,22.0,50.0,74.0,94.0,7.0,23.0,233.0,15150.0,1001.3,2009,2009-05-29
5,30,0.0,11.9,16.7,22.7,43.0,67.0,88.0,8.0,29.0,237.0,19882.0,1001.0,2009,2009-05-30
5,31,8.3,11.2,14.0,18.9,50.0,83.0,96.0,7.0,28.0,110.0,9969.0,1001.7,2009,2009-05-31
6,1,0.0,10.3,18.1,25.1,36.0,68.0,93.0,5.0,20.0,172.0,27006.0,995.1,2009,2009-06-01
6,2,0.0,12.0,19.4,25.6,44.0,69.0,94.0,8.0,23.0,240.0,28515.0,991.7,2009,2009-06-02
6,3,0.0,14.8,20.6,27.0,43.0,69.0,90.0,6.0,22.0,146.0,22703.0,990.0,2009,2009-06-03
6,4,5.5,15.1,19.3,25.0,43.0,72.0,94.0,8.0,23.0,155.0,19195.0,990.2,2009,2009-06-04
6,5,35.4,17.1,19.6,24.6,60.0,81.0,98.0,7.0,39.0,189.0,14372.0,989.6,2009,2009-06-05
6,6,15.4,17.1,19.2,23.2,80.0,94.0,98.0,10.0,39.0,189.0,6184.0,985.3,2009,2009-06-06
6,7,3.7,15.2,19.0,25.4,48.0,84.0,98.0,9.0,43.0,227.0,17447.0,988.6,2009,2009-06-07
6,8,0.3,14.8,19.5,25.4,54.0,83.0,98.0,8.0,27.0,2.0,18458.0,994.0,2009,2009-06-08
6,9,2.9,15.3,20.2,26.4,51.0,80.0,98.0,10.0,37.0,189.0,20184.0,995.4,2009,2009-06-09
6,10,10.5,15.8,19.6,26.1,52.0,83.0,97.0,8.0,28.0,352.0,18455.0,997.9,2009,2009-06-10
6,11,1.4,15.6,20.3,26.3,59.0,83.0,96.0,7.0,23.0,205.0,18736.0,995.8,2009,2009-06-11
6,12,0.0,15.7,21.6,27.5,36.0,69.0,98.0,7.0,27.0,185.0,28499.0,997.0,2009,2009-06-12
6,13,0.0,15.1,21.9,28.9,36.0,66.0,95.0,6.0,18.0,192.0,28399.0,999.1,2009,2009-06-13
6,14,0.0,15.0,22.8,29.6,41.0,70.0,98.0,5.0,21.0,187.0,28180.0,1001.1,2009,2009-06-14
6,15,0.0,18.1,24.2,30.0,41.0,70.0,96.0,5.0,17.0,90.0,22538.0,999.2,2009,2009-06-15
6,16,1.9,19.0,23.6,29.5,58.0,75.0,98.0,12.0,38.0,24.0,19153.0,997.4,2009,2009-06-16
6,17,0.0,15.9,21.7,26.8,42.0,68.0,93.0,6.0,18.0,47.0,20646.0,1002.3,2009,2009-06-17
6,18,0.0,15.4,22.9,30.1,44.0,72.0,96.0,5.0,14.0,139.0,29012.0,1000.0,2009,2009-06-18
6,19,0.2,17.5,24.7,31.2,32.0,66.0,97.0,7.0,26.0,184.0,26518.0,994.7,2009,2009-06-19
6,20,37.4,13.0,18.1,24.0,40.0,74.0,95.0,12.0,42.0,0.0,16393.0,994.9,2009,2009-06-20
6,21,0.0,11.3,19.0,26.2,25.0,64.0,98.0,6.0,28.0,22.0,23217.0,994.4,2009,2009-06-21
6,22,0.0,11.0,18.8,24.7,25.0,57.0,93.0,6.0,27.0,127.0,21144.0,992.5,2009,2009-06-22
6,23,4.2,14.3,16.9,20.3,61.0,86.0,98.0,4.0,16.0,141.0,10006.0,991.3,2009,2009-06-23
6,24,3.3,15.0,19.5,26.1,49.0,86.0,98.0,4.0,16.0,157.0,19593.0,989.9,2009,2009-06-24
6,25,3.9,16.4,19.9,25.3,62.0,90.0,98.0,4.0,16.0,32.0,13438.0,989.8,2009,2009-06-25
6,26,0.9,16.0,21.9,27.7,54.0,82.0,98.0,5.0,19.0,259.0,25298.0,989.2,2009,2009-06-26
6,27,3.1,18.6,21.2,26.9,64.0,90.0,98.0,4.0,26.0,279.0,14437.0,991.0,2009,2009-06-27
6,28,0.4,16.8,22.0,28.5,58.0,86.0,98.0,4.0,17.0,254.0,18718.0,992.1,2009,2009-06-28
6,29,0.2,18.5,22.2,28.3,61.0,85.0,98.0,5.0,17.0,12.0,17420.0,994.8,2009,2009-06-29
6,30,0.0,17.8,23.4,29.5,54.0,80.0,98.0,5.0,21.0,322.0,19697.0,996.8,2009,2009-06-30
7,1,0.5,18.5,23.9,31.9,44.0,79.0,98.0,7.0,45.0,41.0,25667.0,997.2,2009,2009-07-01
7,2,0.2,17.8,23.6,30.8,44.0,79.0,98.0,6.0,24.0,339.0,21139.0,995.5,2009,2009-07-02
7,3,0.1,17.8,24.3,31.1,46.0,75.0,98.0,5.0,19.0,107.0,24108.0,992.0,2009,2009-07-03
7,4,4.2,18.4,24.2,31.1,53.0,77.0,98.0,7.0,30.0,315.0,21601.0,990.2,2009,2009-07-04
7,5,0.0,18.4,24.6,31.4,43.0,73.0,98.0,5.0,18.0,250.0,25228.0,988.9,2009,2009-07-05
7,6,6.8,20.1,23.1,28.1,62.0,82.0,98.0,5.0,18.0,333.0,14898.0,988.8,2009,2009-07-06
7,7,34.4,16.6,20.3,25.8,68.0,89.0,98.0,9.0,61.0,230.0,12024.0,989.2,2009,2009-07-07
7,8,0.3,15.8,20.6,25.6,46.0,78.0,98.0,7.0,24.0,118.0,26017.0,990.2,2009,2009-07-08
7,9,0.1,15.1,20.8,26.9,40.0,74.0,98.0,7.0,30.0,120.0,22818.0,993.6,2009,2009-07-09
7,10,5.9,13.7,19.3,26.5,45.0,77.0,98.0,8.0,31.0,20.0,20962.0,994.0,2009,2009-07-10
7,11,1.0,12.3,18.6,26.1,39.0,76.0,98.0,7.0,24.0,340.0,24031.0,997.0,2009,2009-07-11
7,12,0.1,13.2,20.6,27.0,43.0,74.0,98.0,6.0,21.0,114.0,25499.0,997.0,2009,2009-07-12
7,13,0.0,15.8,22.5,27.8,54.0,80.0,98.0,4.0,15.0,264.0,20058.0,997.1,2009,2009-07-13
7,14,0.0,20.4,24.6,30.2,53.0,79.0,98.0,4.0,15.0,152.0,23032.0,997.1,2009,2009-07-14
7,15,0.0,19.4,25.6,31.3,60.0,83.0,98.0,4.0,17.0,112.0,23282.0,998.5,2009,2009-07-15
7,16,0.0,20.5,27.1,34.2,41.0,75.0,98.0,5.0,16.0,123.0,27363.0,998.7,2009,2009-07-16
7,17,0.0,19.3,26.5,32.7,40.0,71.0,94.0,6.0,21.0,80.0,26067.0,991.7,2009,2009-07-17
7,18,26.8,12.7,18.8,24.9,52.0,86.0,98.0,7.0,41.0,241.0,11651.0,988.4,2009,2009-07-18
7,19,0.1,11.8,19.8,26.6,35.0,72.0,98.0,6.0,16.0,204.0,29205.0,998.0,2009,2009-07-19
7,20,0.2,14.8,21.7,29.0,43.0,74.0,98.0,6.0,21.0,195.0,26543.0,1000.0,2009,2009-07-20
7,21,0.0,16.1,23.3,30.4,46.0,76.0,98.0,5.0,17.0,251.0,26698.0,999.4,2009,2009-07-21
7,22,0.0,18.3,23.9,30.5,54.0,81.0,98.0,5.0,18.0,165.0,19720.0,997.1,2009,2009-07-22
7,23,0.0,19.5,25.1,31.7,49.0,78.0,98.0,6.0,17.0,164.0,25561.0,994.4,2009,2009-07-23
7,24,10.3,19.2,25.9,32.6,48.0,75.0,98.0,9.0,35.0,0.0,25827.0,993.0,2009,2009-07-24
7,25,0.0,19.2,23.9,29.1,40.0,61.0,93.0,8.0,28.0,17.0,24369.0,997.0,2009,2009-07-25
7,26,0.0,16.1,22.6,28.6,34.0,64.0,94.0,6.0,20.0,223.0,28053.0,1001.2,2009,2009-07-26
7,27,0.0,15.2,22.4,29.6,42.0,73.0,98.0,6.0,19.0,259.0,26409.0,998.2,2009,2009-07-27
7,28,5.5,17.1,23.2,30.4,51.0,80.0,98.0,5.0,21.0,264.0,21023.0,997.3,2009,2009-07-28
7,29,0.3,18.2,24.6,31.6,43.0,75.0,98.0,6.0,19.0,117.0,26792.0,998.5,2009,2009-07-29
7,30,0.0,19.1,26.0,33.0,41.0,73.0,98.0,6.0,17.0,193.0,25878.0,996.6,2009,2009-07-30
7,31,0.0,20.2,25.6,31.4,44.0,72.0,96.0,6.0,20.0,100.0,18589.0,997.9,2009,2009-07-31
8,1,0.0,18.8,25.2,32.1,41.0,73.0,98.0,5.0,22.0,255.0,24320.0,995.1,2009,2009-08-01
8,2,0.0,19.0,25.8,32.6,40.0,73.0,98.0,7.0,18.0,166.0,25623.0,992.4,2009,2009-08-02
8,3,12.9,17.9,21.5,26.7,65.0,87.0,98.0,9.0,37.0,277.0,9532.0,992.1,2009,2009-08-03
8,4,1.7,17.7,21.6,27.5,51.0,83.0,99.0,5.0,17.0,337.0,19392.0,993.7,2009,2009-08-04
8,5,0.0,17.1,23.4,30.2,41.0,73.0,98.0,7.0,21.0,258.0,26152.0,996.6,2009,2009-08-05
8,6,0.1,17.4,24.3,31.2,40.0,73.0,98.0,6.0,17.0,245.0,25449.0,996.7,2009,2009-08-06
8,7,0.0,18.4,24.9,31.2,39.0,72.0,98.0,6.0,18.0,157.0,25065.0,995.8,2009,2009-08-07
8,8,0.0,19.2,24.6,30.5,45.0,73.0,95.0,7.0,19.0,88.0,17552.0,995.0,2009,2009-08-08
8,9,0.0,19.1,24.1,31.5,30.0,70.0,89.0,6.0,15.0,326.0,16454.0,995.2,2009,2009-08-09
8,10,71.0,17.9,23.4,30.9,42.0,75.0,98.0,8.0,64.0,252.0,21380.0,995.7,2009,2009-08-10
8,11,0.2,18.3,23.4,30.0,47.0,81.0,98.0,5.0,17.0,202.0,26018.0,996.4,2009,2009-08-11
8,12,0.6,18.6,23.5,30.5,52.0,83.0,98.0,6.0,23.0,174.0,19152.0,997.6,2009,2009-08-12
8,13,2.9,19.3,24.1,30.9,40.0,80.0,99.0,6.0,21.0,354.0,21124.0,994.8,2009,2009-08-13
8,14,0.0,18.6,23.7,29.9,40.0,77.0,99.0,5.0,17.0,192.0,24052.0,996.1,2009,2009-08-14
8,15,0.1,17.6,24.2,31.1,45.0,76.0,99.0,5.0,18.0,182.0,23728.0,998.9,2009,2009-08-15
8,16,0.0,18.4,25.0,32.3,45.0,77.0,98.0,5.0,16.0,278.0,22904.0,997.2,2009,2009-08-16
8,17,0.0,19.0,25.6,34.0,42.0,72.0,98.0,5.0,15.0,245.0,23965.0,995.0,2009,2009-08-17
8,18,0.0,19.2,26.4,34.4,34.0,68.0,92.0,6.0,16.0,323.0,22905.0,996.7,2009,2009-08-18
8,19,0.0,19.6,26.4,33.9,37.0,71.0,96.0,6.0,15.0,140.0,23199.0,1000.7,2009,2009-08-19
8,20,0.0,20.1,26.5,34.0,38.0,75.0,98.0,5.0,14.0,98.0,21415.0,1000.9,2009,2009-08-20
8,21,0.0,20.3,26.5,33.3,49.0,78.0,98.0,5.0,21.0,339.0,21601.0,997.2,2009,2009-08-21
8,22,2.6,18.9,24.9,33.0,39.0,70.0,94.0,10.0,38.0,315.0,16514.0,995.9,2009,2009-08-22
8,23,0.0,16.1,23.0,30.4,35.0,70.0,99.0,5.0,20.0,141.0,22229.0,997.9,2009,2009-08-23
8,24,0.0,16.1,21.9,28.8,40.0,73.0,98.0,5.0,16.0,227.0,22469.0,995.6,2009,2009-08-24
8,25,0.0,15.3,22.0,29.6,42.0,75.0,98.0,5.0,21.0,194.0,22719.0,994.9,2009,2009-08-25
8,26,0.1,16.1,23.1,30.3,41.0,75.0,98.0,5.0,17.0,153.0,21442.0,997.5,2009,2009-08-26
8,27,0.0,18.6,24.8,31.8,45.0,76.0,99.0,5.0,20.0,234.0,21027.0,997.7,2009,2009-08-27
8,28,0.0,19.3,25.8,32.7,45.0,79.0,98.0,6.0,26.0,195.0,20709.0,993.6,2009,2009-08-28
8,29,0.4,17.2,21.9,28.8,63.0,83.0,98.0,8.0,31.0,17.0,7599.0,993.2,2009,2009-08-29
8,30,0.0,14.0,20.8,27.4,29.0,62.0,92.0,7.0,20.0,129.0,22137.0,1000.1,2009,2009-08-30
8,31,0.0,12.9,20.3,29.5,26.0,66.0,98.0,6.0,19.0,112.0,21693.0,1001.0,2009,2009-08-31
9,1,0.0,13.5,21.4,29.8,35.0,68.0,96.0,6.0,25.0,202.0,21629.0,998.4,2009,2009-09-01
9,2,0.3,15.6,22.5,30.0,39.0,74.0,99.0,4.0,14.0,203.0,16891.0,995.3,2009,2009-09-02
9,3,15.5,19.6,23.4,28.9,59.0,85.0,98.0,6.0,23.0,248.0,12030.0,990.4,2009,2009-09-03
9,4,22.7,18.5,24.2,31.1,44.0,81.0,98.0,9.0,47.0,186.0,16400.0,986.8,2009,2009-09-04
9,5,0.0,11.9,19.2,25.2,25.0,60.0,98.0,9.0,42.0,32.0,18679.0,996.6,2009,2009-09-05
9,6,0.1,9.9,17.1,25.6,22.0,66.0,98.0,5.0,23.0,64.0,21772.0,1003.1,2009,2009-09-06
9,7,0.0,10.1,17.2,25.5,34.0,70.0,98.0,6.0,17.0,259.0,20325.0,1004.4,2009,2009-09-07
9,8,0.0,11.5,18.4,26.4,32.0,69.0,97.0,6.0,17.0,208.0,20728.0,1003.9,2009,2009-09-08
9,9,0.0,13.2,18.8,25.6,34.0,69.0,94.0,6.0,18.0,80.0,13882.0,1002.4,2009,2009-09-09
9,10,0.0,14.2,20.9,28.9,28.0,64.0,95.0,6.0,17.0,116.0,14773.0,1001.4,2009,2009-09-10
9,11,0.0,16.6,22.6,29.8,27.0,55.0,84.0,8.0,27.0,45.0,17651.0,999.1,2009,2009-09-11
9,12,0.0,14.3,21.4,29.2,28.0,55.0,88.0,8.0,39.0,31.0,10756.0,996.7,2009,2009-09-12
9,13,34.3,13.4,18.9,27.1,39.0,73.0,98.0,9.0,34.0,16.0,15962.0,994.0,2009,2009-09-13
9,14,42.5,13.0,14.6,15.7,82.0,94.0,98.0,11.0,30.0,9.0,1829.0,993.2,2009,2009-09-14
9,15,0.4,13.7,19.2,25.1,48.0,78.0,98.0,6.0,24.0,155.0,15963.0,996.3,2009,2009-09-15
9,16,36.9,17.1,18.1,19.5,81.0,92.0,98.0,10.0,25.0,9.0,1407.0,993.4,2009,2009-09-16
9,17,0.0,15.3,20.2,26.6,55.0,85.0,98.0,5.0,24.0,40.0,14391.0,992.3,2009,2009-09-17
9,18,0.0,17.2,20.8,26.8,54.0,86.0,98.0,5.0,21.0,42.0,13122.0,996.7,2009,2009-09-18
9,19,0.0,15.6,20.6,27.6,46.0,80.0,98.0,6.0,16.0,193.0,15782.0,997.1,2009,2009-09-19
9,20,0.0,15.7,21.6,28.5,42.0,72.0,97.0,8.0,23.0,122.0,17256.0,997.1,2009,2009-09-20
9,21,0.0,15.6,21.4,28.3,37.0,68.0,92.0,8.0,20.0,71.0,15432.0,1000.0,2009,2009-09-21
9,22,0.0,14.2,20.9,28.6,34.0,68.0,96.0,6.0,17.0,149.0,16961.0,1003.9,2009,2009-09-22
9,23,0.0,13.9,20.4,28.5,32.0,69.0,95.0,6.0,19.0,179.0,16608.0,1004.4,2009,2009-09-23
9,24,0.0,12.9,21.0,29.0,30.0,65.0,98.0,6.0,15.0,327.0,16759.0,999.8,2009,2009-09-24
9,25,20.0,14.7,21.1,28.5,38.0,69.0,93.0,8.0,37.0,147.0,15274.0,999.8,2009,2009-09-25
9,26,0.0,13.9,19.6,26.2,38.0,71.0,98.0,7.0,24.0,129.0,16284.0,1003.5,2009,2009-09-26
9,27,0.0,13.0,18.9,26.2,38.0,67.0,91.0,8.0,25.0,115.0,15638.0,1004.3,2009,2009-09-27
9,28,0.0,13.0,19.4,27.3,34.0,67.0,91.0,6.0,15.0,115.0,15750.0,1001.2,2009,2009-09-28
9,29,0.0,12.3,18.7,26.1,47.0,77.0,98.0,6.0,17.0,136.0,15164.0,997.6,2009,2009-09-29
9,30,0.0,14.1,19.6,25.2,57.0,82.0,97.0,5.0,16.0,190.0,10837.0,996.7,2009,2009-09-30
10,1,4.1,17.6,20.4,25.4,54.0,84.0,98.0,5.0,21.0,79.0,9819.0,993.0,2009,2009-10-01
10,2,0.0,12.2,17.9,25.0,50.0,76.0,98.0,7.0,26.0,101.0,10909.0,992.9,2009,2009-10-02
10,3,0.0,10.7,15.8,22.0,46.0,77.0,98.0,5.0,20.0,186.0,11488.0,997.2,2009,2009-10-03
10,4,0.0,9.7,16.6,23.0,45.0,76.0,98.0,6.0,19.0,195.0,15185.0,996.6,2009,2009-10-04
10,5,0.0,15.1,18.2,22.6,66.0,84.0,98.0,4.0,13.0,142.0,6535.0,1000.1,2009,2009-10-05
10,6,0.0,15.5,19.5,24.6,65.0,84.0,97.0,6.0,21.0,130.0,8738.0,1001.6,2009,2009-10-06
10,7,0.0,14.9,19.0,24.3,67.0,87.0,98.0,6.0,18.0,136.0,8655.0,1000.9,2009,2009-10-07
10,8,0.0,14.3,18.8,22.0,78.0,92.0,98.0,4.0,11.0,11.0,3859.0,998.2,2009,2009-10-08
10,9,8.1,16.5,18.8,23.3,74.0,95.0,98.0,5.0,18.0,21.0,4567.0,997.6,2009,2009-10-09
10,10,32.8,16.5,18.9,22.7,66.0,88.0,98.0,5.0,24.0,73.0,8911.0,993.9,2009,2009-10-10
10,11,16.4,12.1,17.5,23.7,54.0,83.0,98.0,5.0,25.0,33.0,12439.0,992.8,2009,2009-10-11
10,12,6.2,8.0,14.6,21.8,19.0,74.0,99.0,8.0,55.0,324.0,7653.0,986.0,2009,2009-10-12
10,13,0.0,6.8,14.2,19.4,13.0,30.0,71.0,10.0,47.0,355.0,14310.0,994.2,2009,2009-10-13
10,14,0.0,1.9,8.3,15.2,13.0,51.0,81.0,7.0,26.0,46.0,11420.0,999.0,2009,2009-10-14
10,15,0.0,0.3,7.3,14.6,13.0,55.0,89.0,7.0,30.0,122.0,14508.0,999.8,2009,2009-10-15
10,16,0.0,0.3,7.2,14.0,27.0,62.0,89.0,8.0,22.0,201.0,12645.0,998.8,2009,2009-10-16
10,17,0.0,1.2,7.4,14.7,37.0,70.0,90.0,6.0,16.0,234.0,8394.0,996.0,2009,2009-10-17
10,18,0.0,1.3,6.9,14.9,39.0,72.0,94.0,6.0,16.0,148.0,12148.0,997.6,2009,2009-10-18
10,19,0.0,0.7,7.1,14.5,33.0,66.0,94.0,7.0,17.0,252.0,13242.0,998.7,2009,2009-10-19
10,20,0.0,3.2,7.8,13.2,42.0,71.0,91.0,5.0,15.0,235.0,8908.0,997.5,2009,2009-10-20
10,21,4.8,6.9,11.0,15.4,41.0,67.0,96.0,7.0,23.0,6.0,6292.0,997.2,2009,2009-10-21
10,22,53.2,11.1,13.8,17.2,95.0,98.0,99.0,8.0,28.0,194.0,1231.0,987.6,2009,2009-10-22
10,23,2.3,8.3,14.9,21.2,51.0,79.0,98.0,8.0,35.0,24.0,8493.0,987.5,2009,2009-10-23
10,24,0.2,7.7,14.9,21.4,42.0,70.0,98.0,9.0,33.0,27.0,10637.0,993.1,2009,2009-10-24
10,25,0.0,7.8,13.6,22.8,33.0,74.0,98.0,6.0,18.0,85.0,10212.0,997.0,2009,2009-10-25
10,26,0.0,7.1,13.8,21.1,45.0,74.0,98.0,7.0,15.0,323.0,11221.0,997.6,2009,2009-10-26
10,27,0.0,7.8,13.3,21.1,43.0,78.0,98.0,6.0,13.0,14.0,10226.0,1001.1,2009,2009-10-27
10,28,0.0,7.5,13.0,19.9,45.0,77.0,94.0,5.0,16.0,226.0,11088.0,1001.1,2009,2009-10-28
10,29,0.0,7.6,13.7,21.2,40.0,73.0,95.0,6.0,15.0,10.0,11148.0,998.6,2009,2009-10-29
10,30,0.0,6.0,11.7,16.9,52.0,70.0,93.0,6.0,19.0,172.0,8057.0,1005.5,2009,2009-10-30
10,31,0.0,2.6,8.1,14.3,45.0,71.0,96.0,5.0,15.0,36.0,10397.0,1007.6,2009,2009-10-31
11,1,0.0,0.7,6.9,15.7,38.0,77.0,98.0,5.0,13.0,252.0,10877.0,1002.8,2009,2009-11-01
11,2,42.6,1.9,7.2,9.5,74.0,90.0,98.0,10.0,44.0,16.0,1353.0,990.0,2009,2009-11-02
11,3,24.5,7.2,8.8,12.1,72.0,86.0,97.0,9.0,44.0,5.0,5420.0,979.9,2009,2009-11-03
11,4,3.4,5.1,7.5,8.8,84.0,93.0,98.0,5.0,15.0,29.0,1365.0,981.1,2009,2009-11-04
11,5,0.0,3.2,8.8,14.9,49.0,83.0,98.0,6.0,22.0,119.0,7185.0,986.2,2009,2009-11-05
11,6,3.6,8.2,10.2,14.2,65.0,82.0,94.0,8.0,25.0,1.0,3776.0,988.2,2009,2009-11-06
11,7,0.0,5.7,9.5,13.0,68.0,87.0,98.0,5.0,15.0,209.0,5567.0,988.4,2009,2009-11-07
11,8,11.7,7.6,9.7,13.9,49.0,80.0,93.0,10.0,35.0,20.0,2344.0,981.5,2009,2009-11-08
11,9,7.5,7.2,9.8,14.4,58.0,81.0,94.0,12.0,28.0,70.0,6173.0,986.6,2009,2009-11-09
11,10,0.0,4.2,10.3,17.3,45.0,75.0,94.0,7.0,19.0,186.0,8991.0,985.2,2009,2009-11-10
11,11,0.0,2.5,7.9,15.4,44.0,73.0,92.0,7.0,17.0,338.0,8664.0,987.8,2009,2009-11-11
11,12,0.0,1.5,7.0,14.2,55.0,81.0,95.0,6.0,12.0,159.0,8792.0,995.3,2009,2009-11-12
11,13,0.0,3.6,8.3,14.9,50.0,82.0,97.0,6.0,14.0,351.0,7737.0,1003.3,2009,2009-11-13
11,14,0.0,4.6,9.2,11.9,72.0,85.0,95.0,4.0,12.0,349.0,1603.0,1003.0,2009,2009-11-14
11,15,0.0,4.5,10.5,14.3,70.0,87.0,97.0,4.0,16.0,64.0,4378.0,1000.8,2009,2009-11-15
11,16,0.4,10.4,11.8,13.7,79.0,92.0,99.0,3.0,10.0,167.0,2091.0,999.1,2009,2009-11-16
11,17,0.0,9.2,11.7,13.8,89.0,97.0,98.0,3.0,8.0,307.0,2092.0,1002.2,2009,2009-11-17
11,18,0.2,6.9,11.0,14.2,82.0,95.0,98.0,4.0,13.0,333.0,2598.0,1006.3,2009,2009-11-18
11,19,0.0,8.2,11.6,15.3,68.0,86.0,98.0,4.0,13.0,176.0,4804.0,1009.7,2009,2009-11-19
11,20,0.0,10.1,11.2,12.8,74.0,83.0,91.0,3.0,10.0,161.0,1752.0,1012.4,2009,2009-11-20
11,21,0.0,9.2,10.3,11.3,72.0,81.0,93.0,4.0,15.0,0.0,1262.0,1011.8,2009,2009-11-21
11,22,0.0,8.1,8.9,10.0,75.0,85.0,96.0,5.0,13.0,341.0,1169.0,1005.8,2009,2009-11-22
11,23,0.0,7.2,9.8,12.7,73.0,89.0,98.0,4.0,14.0,154.0,3424.0,1000.3,2009,2009-11-23
11,24,0.0,5.0,8.8,12.4,75.0,92.0,99.0,4.0,12.0,329.0,3586.0,1000.9,2009,2009-11-24
11,25,0.0,8.7,9.9,11.6,74.0,89.0,98.0,3.0,10.0,139.0,1204.0,1002.6,2009,2009-11-25
11,26,3.4,8.6,9.6,11.0,87.0,96.0,98.0,5.0,13.0,6.0,1188.0,1000.5,2009,2009-11-26
11,27,1.8,7.9,10.4,12.1,96.0,98.0,98.0,4.0,11.0,160.0,1680.0,995.7,2009,2009-11-27
11,28,0.0,6.7,9.9,13.4,76.0,95.0,98.0,4.0,14.0,221.0,4620.0,996.1,2009,2009-11-28
11,29,10.4,6.2,9.7,11.8,85.0,95.0,98.0,7.0,28.0,355.0,1882.0,995.7,2009,2009-11-29
11,30,11.3,10.1,13.7,15.6,84.0,92.0,98.0,14.0,46.0,143.0,414.0,982.2,2009,2009-11-30
12,1,4.0,6.3,9.8,12.8,74.0,90.0,98.0,9.0,38.0,9.0,3669.0,985.3,2009,2009-12-01
12,2,0.1,1.7,7.7,14.1,49.0,80.0,96.0,6.0,17.0,326.0,6542.0,995.8,2009,2009-12-02
12,3,0.0,0.3,4.4,11.3,58.0,86.0,98.0,6.0,15.0,218.0,6360.0,994.1,2009,2009-12-03
12,4,17.4,1.5,6.1,9.1,76.0,88.0,97.0,15.0,35.0,9.0,805.0,989.0,2009,2009-12-04
12,5,0.4,1.1,7.0,12.7,53.0,79.0,98.0,6.0,19.0,355.0,6139.0,996.1,2009,2009-12-05
12,6,0.0,0.8,4.8,9.8,68.0,89.0,98.0,5.0,11.0,336.0,3614.0,999.9,2009,2009-12-06
12,7,5.8,1.2,6.8,10.7,70.0,88.0,99.0,5.0,11.0,350.0,3199.0,999.9,2009,2009-12-07
12,8,16.8,6.5,8.7,10.6,53.0,90.0,99.0,8.0,28.0,43.0,877.0,992.6,2009,2009-12-08
12,9,0.0,1.6,6.6,14.5,39.0,74.0,96.0,6.0,18.0,10.0,6867.0,1001.2,2009,2009-12-09
12,10,0.0,0.5,5.7,13.0,38.0,71.0,89.0,6.0,20.0,333.0,6590.0,1004.4,2009,2009-12-10
12,11,0.0,0.8,4.5,8.8,63.0,80.0,94.0,6.0,21.0,338.0,2376.0,997.2,2009,2009-12-11
12,12,0.0,-0.8,4.7,10.1,51.0,69.0,87.0,6.0,16.0,332.0,6691.0,996.4,2009,2009-12-12
12,13,0.0,-2.3,2.5,6.6,42.0,63.0,89.0,6.0,18.0,59.0,5084.0,998.5,2009,2009-12-13
12,14,0.0,-3.4,1.2,5.8,52.0,69.0,87.0,6.0,19.0,113.0,3508.0,996.2,2009,2009-12-14
12,15,0.0,-1.9,2.6,7.4,31.0,51.0,69.0,9.0,27.0,102.0,5317.0,989.9,2009,2009-12-15
12,16,0.0,-3.5,0.1,3.6,46.0,65.0,84.0,5.0,13.0,154.0,4677.0,988.7,2009,2009-12-16
12,17,0.0,-6.9,-2.3,4.3,39.0,72.0,93.0,6.0,21.0,76.0,5724.0,986.7,2009,2009-12-17
12,18,0.0,-8.7,-4.2,1.1,36.0,67.0,87.0,5.0,15.0,134.0,6148.0,988.4,2009,2009-12-18
12,19,5.0,-13.4,-5.0,-0.2,56.0,84.0,97.0,9.0,28.0,73.0,3284.0,982.1,2009,2009-12-19
12,20,0.0,-14.2,-7.8,-0.2,42.0,76.0,92.0,5.0,16.0,1.0,6298.0,993.0,2009,2009-12-20
12,21,9.7,-11.9,-3.0,1.2,50.0,80.0,98.0,8.0,17.0,0.0,2458.0,997.7,2009,2009-12-21
12,22,34.2,0.7,3.5,6.5,91.0,97.0,98.0,8.0,20.0,2.0,2294.0,987.2,2009,2009-12-22
12,23,42.7,5.3,6.8,8.8,94.0,98.0,98.0,8.0,20.0,12.0,769.0,981.6,2009,2009-12-23
12,24,138.6,7.5,10.3,13.4,98.0,98.0,99.0,9.0,26.0,331.0,470.0,982.6,2009,2009-12-24
12,25,30.4,3.8,10.6,13.7,72.0,95.0,99.0,9.0,33.0,20.0,1441.0,979.3,2009,2009-12-25
12,26,0.0,0.3,4.6,10.1,49.0,75.0,97.0,8.0,17.0,342.0,4275.0,992.7,2009,2009-12-26
12,27,0.0,-1.1,3.6,10.0,46.0,70.0,88.0,8.0,20.0,332.0,3749.0,988.5,2009,2009-12-27
12,28,0.0,-1.6,2.8,7.3,53.0,74.0,85.0,8.0,17.0,339.0,4314.0,991.2,2009,2009-12-28
12,29,0.0,-0.6,4.8,10.7,49.0,74.0,87.0,7.0,19.0,331.0,5292.0,991.3,2009,2009-12-29
12,30,4.2,3.7,5.8,8.6,65.0,88.0,98.0,4.0,13.0,253.0,2210.0,985.9,2009,2009-12-30
12,31,6.8,4.6,6.3,7.5,98.0,98.0,98.0,4.0,14.0,275.0,850.0,980.1,2009,2009-12-31
