time,Gb,Gd,Gr,H_sun,T2m,WS10m,Int,datetime,year,month,G_totale
20110506:1110,808.17,204.97,21.83,60.37,18.01,1.79,0.0,2011-05-06 11:10:00,2011,5,1034.97
20110506:1210,770.36,189.98,21.18,57.45,18.56,2.0,0.0,2011-05-06 12:10:00,2011,5,981.52
20110506:1310,665.64,169.68,19.22,50.63,18.82,2.28,0.0,2011-05-06 13:10:00,2011,5,854.54
20110506:1410,490.13,155.1,15.98,41.66,18.87,2.55,0.0,2011-05-06 14:10:00,2011,5,661.21
20110506:1510,294.34,128.12,11.98,31.66,18.38,2.55,0.0,2011-05-06 15:10:00,2011,5,434.44
20110506:1610,101.64,95.39,7.41,21.31,17.68,2.41,0.0,2011-05-06 16:10:00,2011,5,204.44
20110506:1710,0.0,56.04,1.67,11.01,16.78,1.86,0.0,2011-05-06 17:10:00,2011,5,57.71
20110506:1810,0.0,0.0,0.0,0.0,15.5,1.38,0.0,2011-05-06 18:10:00,2011,5,0.0
20110506:1910,0.0,0.0,0.0,0.0,13.54,0.9,0.0,2011-05-06 19:10:00,2011,5,0.0
20110506:2010,0.0,0.0,0.0,0.0,13.71,0.21,0.0,2011-05-06 20:10:00,2011,5,0.0
20110506:2110,0.0,0.0,0.0,0.0,13.12,0.69,0.0,2011-05-06 21:10:00,2011,5,0.0
20110506:2210,0.0,0.0,0.0,0.0,12.21,1.1,0.0,2011-05-06 22:10:00,2011,5,0.0
20110506:2310,0.0,0.0,0.0,0.0,10.92,1.24,0.0,2011-05-06 23:10:00,2011,5,0.0
20110507:0010,0.0,0.0,0.0,0.0,10.22,1.31,0.0,2011-05-07 00:10:00,2011,5,0.0
20110507:0110,0.0,0.0,0.0,0.0,8.35,1.52,0.0,2011-05-07 01:10:00,2011,5,0.0
20110507:0210,0.0,0.0,0.0,0.0,6.8,1.66,0.0,2011-05-07 02:10:00,2011,5,0.0
20110507:0310,0.0,0.0,0.0,0.0,5.66,1.72,0.0,2011-05-07 03:10:00,2011,5,0.0
20110507:0410,0.0,8.93,0.27,2.94,5.11,1.72,0.0,2011-05-07 04:10:00,2011,5,9.2
20110507:0510,33.43,71.49,3.72,12.9,6.34,1.31,0.0,2011-05-07 05:10:00,2011,5,108.63999999999999
20110507:0610,183.32,123.03,8.09,23.23,11.22,0.62,0.0,2011-05-07 06:10:00,2011,5,314.44
20110507:0710,373.45,159.92,12.46,33.56,14.39,0.21,0.0,2011-05-07 07:10:00,2011,5,545.83
20110507:0810,548.18,188.32,16.27,43.45,16.02,1.1,0.0,2011-05-07 08:10:00,2011,5,752.77
20110507:0910,666.5,216.77,19.08,52.19,17.28,1.59,0.0,2011-05-07 09:10:00,2011,5,902.35
20110507:1010,771.55,212.64,21.1,58.52,18.39,1.93,0.0,2011-05-07 10:10:00,2011,5,1005.29
20110507:1110,801.81,205.43,21.78,60.65,19.28,2.07,0.0,2011-05-07 11:10:00,2011,5,1029.02
20110507:1210,735.71,206.93,20.89,57.7,19.89,2.14,0.0,2011-05-07 12:10:00,2011,5,963.5300000000001
20110507:1310,659.73,170.2,19.17,50.85,20.27,2.07,0.0,2011-05-07 13:10:00,2011,5,849.1
20110507:1410,494.49,149.77,16.03,41.85,20.36,1.93,0.0,2011-05-07 14:10:00,2011,5,660.29
20110507:1510,291.74,128.69,11.98,31.84,20.16,2.0,0.0,2011-05-07 15:10:00,2011,5,432.41
20110507:1610,100.78,96.07,7.44,21.48,19.3,2.07,0.0,2011-05-07 16:10:00,2011,5,204.29
20110507:1710,0.0,51.17,1.52,11.2,18.12,1.72,0.0,2011-05-07 17:10:00,2011,5,52.690000000000005
20110507:1810,0.0,0.0,0.0,0.0,16.83,0.97,0.0,2011-05-07 18:10:00,2011,5,0.0
20110507:1910,0.0,0.0,0.0,0.0,15.12,0.69,0.0,2011-05-07 19:10:00,2011,5,0.0
20110507:2010,0.0,0.0,0.0,0.0,14.78,0.55,0.0,2011-05-07 20:10:00,2011,5,0.0
20110507:2110,0.0,0.0,0.0,0.0,14.27,0.69,0.0,2011-05-07 21:10:00,2011,5,0.0
20110507:2210,0.0,0.0,0.0,0.0,13.88,0.97,0.0,2011-05-07 22:10:00,2011,5,0.0
20110507:2310,0.0,0.0,0.0,0.0,12.88,1.17,0.0,2011-05-07 23:10:00,2011,5,0.0
20110508:0010,0.0,0.0,0.0,0.0,11.75,1.31,0.0,2011-05-08 00:10:00,2011,5,0.0
20110508:0110,0.0,0.0,0.0,0.0,10.84,1.45,0.0,2011-05-08 01:10:00,2011,5,0.0
20110508:0210,0.0,0.0,0.0,0.0,9.76,1.66,0.0,2011-05-08 02:10:00,2011,5,0.0
20110508:0310,0.0,0.0,0.0,0.0,8.81,1.72,0.0,2011-05-08 03:10:00,2011,5,0.0
20110508:0410,0.0,8.12,0.24,3.15,7.9,1.86,0.0,2011-05-08 04:10:00,2011,5,8.36
20110508:0510,26.77,76.5,3.53,13.11,8.88,1.45,0.0,2011-05-08 05:10:00,2011,5,106.8
20110508:0610,165.99,131.53,7.9,23.43,13.63,0.69,0.0,2011-05-08 06:10:00,2011,5,305.41999999999996
20110508:0710,360.04,165.03,12.34,33.76,16.9,0.48,0.0,2011-05-08 07:10:00,2011,5,537.4100000000001
20110508:0810,540.23,188.61,16.18,43.67,18.22,0.97,0.0,2011-05-08 08:10:00,2011,5,745.02
20110508:0910,682.95,201.74,19.15,52.43,19.34,1.24,0.0,2011-05-08 09:10:00,2011,5,903.84
20110508:1010,775.47,204.64,21.08,58.78,20.53,1.17,0.0,2011-05-08 10:10:00,2011,5,1001.19
20110508:1110,791.08,204.67,21.61,60.92,21.4,1.24,0.0,2011-05-08 11:10:00,2011,5,1017.36
20110508:1210,753.64,189.78,20.96,57.95,21.66,1.66,0.0,2011-05-08 12:10:00,2011,5,964.38
20110508:1310,639.36,176.67,18.93,51.07,21.92,1.45,0.0,2011-05-08 13:10:00,2011,5,834.9599999999999
20110508:1410,460.56,166.71,15.67,42.04,22.18,1.1,0.0,2011-05-08 14:10:00,2011,5,642.9399999999999
20110508:1510,256.61,148.55,11.52,32.02,21.93,1.03,0.0,2011-05-08 15:10:00,2011,5,416.68
20110508:1610,31.73,141.69,5.43,21.66,21.26,2.41,0.0,2011-05-08 16:10:00,2011,5,178.85
20110508:1710,0.0,64.16,1.91,11.38,18.46,3.24,0.0,2011-05-08 17:10:00,2011,5,66.07
20110508:1810,0.0,0.0,0.0,0.0,15.86,2.41,0.0,2011-05-08 18:10:00,2011,5,0.0
20110508:1910,0.0,0.0,0.0,0.0,14.6,1.38,0.0,2011-05-08 19:10:00,2011,5,0.0
20110508:2010,0.0,0.0,0.0,0.0,12.9,1.03,0.0,2011-05-08 20:10:00,2011,5,0.0
20110508:2110,0.0,0.0,0.0,0.0,13.0,0.69,0.0,2011-05-08 21:10:00,2011,5,0.0
20110508:2210,0.0,0.0,0.0,0.0,13.36,0.28,0.0,2011-05-08 22:10:00,2011,5,0.0
20110508:2310,0.0,0.0,0.0,0.0,12.8,0.07,0.0,2011-05-08 23:10:00,2011,5,0.0
20110509:0010,0.0,0.0,0.0,0.0,12.27,0.62,0.0,2011-05-09 00:10:00,2011,5,0.0
20110509:0110,0.0,0.0,0.0,0.0,11.5,1.1,0.0,2011-05-09 01:10:00,2011,5,0.0
20110509:0210,0.0,0.0,0.0,0.0,9.44,1.45,0.0,2011-05-09 02:10:00,2011,5,0.0
20110509:0310,0.0,0.0,0.0,0.0,8.43,1.45,0.0,2011-05-09 03:10:00,2011,5,0.0
20110509:0410,0.0,12.99,0.39,3.36,7.66,1.59,0.0,2011-05-09 04:10:00,2011,5,13.38
20110509:0510,54.47,56.3,4.44,13.3,8.75,1.24,0.0,2011-05-09 05:10:00,2011,5,115.21
20110509:0610,225.59,103.42,8.81,23.62,12.02,0.9,0.0,2011-05-09 06:10:00,2011,5,337.82
20110509:0710,417.6,140.13,13.11,33.96,15.0,0.48,0.0,2011-05-09 07:10:00,2011,5,570.84
20110509:0810,589.1,169.68,16.85,43.88,16.29,0.07,0.0,2011-05-09 08:10:00,2011,5,775.63
20110509:0910,728.4,186.47,19.82,52.66,17.5,0.62,0.0,2011-05-09 09:10:00,2011,5,934.69
20110509:1010,795.14,203.75,21.54,59.04,18.66,1.24,0.0,2011-05-09 10:10:00,2011,5,1020.43
20110509:1110,810.53,203.75,22.07,61.19,19.5,1.52,0.0,2011-05-09 11:10:00,2011,5,1036.35
20110509:1210,772.57,188.79,21.42,58.19,20.24,1.52,0.0,2011-05-09 12:10:00,2011,5,982.78
20110509:1310,644.05,182.65,19.24,51.28,20.84,1.59,0.0,2011-05-09 13:10:00,2011,5,845.9399999999999
20110509:1410,501.32,149.11,16.32,42.23,20.98,1.66,0.0,2011-05-09 14:10:00,2011,5,666.7500000000001
20110509:1510,311.83,118.71,12.44,32.2,20.98,1.52,0.0,2011-05-09 15:10:00,2011,5,442.97999999999996
20110509:1610,113.87,86.2,7.87,21.84,20.7,1.59,0.0,2011-05-09 16:10:00,2011,5,207.94
20110509:1710,0.0,54.41,1.62,11.56,19.66,1.66,0.0,2011-05-09 17:10:00,2011,5,56.029999999999994
20110509:1810,0.0,4.87,0.14,1.71,17.5,1.45,0.0,2011-05-09 18:10:00,2011,5,5.01
20110509:1910,0.0,0.0,0.0,0.0,17.01,0.83,0.0,2011-05-09 19:10:00,2011,5,0.0
20110509:2010,0.0,0.0,0.0,0.0,16.61,0.34,0.0,2011-05-09 20:10:00,2011,5,0.0
20110509:2110,0.0,0.0,0.0,0.0,15.96,0.97,0.0,2011-05-09 21:10:00,2011,5,0.0
20110509:2210,0.0,0.0,0.0,0.0,13.71,1.38,0.0,2011-05-09 22:10:00,2011,5,0.0
20110509:2310,0.0,0.0,0.0,0.0,11.93,1.66,0.0,2011-05-09 23:10:00,2011,5,0.0
20110510:0010,0.0,0.0,0.0,0.0,10.72,1.79,0.0,2011-05-10 00:10:00,2011,5,0.0
20110510:0110,0.0,0.0,0.0,0.0,9.43,1.93,0.0,2011-05-10 01:10:00,2011,5,0.0
20110510:0210,0.0,0.0,0.0,0.0,8.13,2.07,0.0,2011-05-10 02:10:00,2011,5,0.0
20110510:0310,0.0,0.0,0.0,0.0,7.29,2.07,0.0,2011-05-10 03:10:00,2011,5,0.0
20110510:0410,0.0,14.62,0.43,3.56,6.86,2.14,0.0,2011-05-10 04:10:00,2011,5,15.049999999999999
20110510:0510,54.91,56.94,4.52,13.5,8.29,1.79,0.0,2011-05-10 05:10:00,2011,5,116.36999999999999
20110510:0610,228.36,102.19,8.91,23.81,13.72,1.31,0.0,2011-05-10 06:10:00,2011,5,339.46000000000004
20110510:0710,422.53,137.82,13.23,34.15,17.83,0.97,0.0,2011-05-10 07:10:00,2011,5,573.5799999999999
20110510:0810,587.63,169.22,16.88,44.08,19.2,0.9,0.0,2011-05-10 08:10:00,2011,5,773.73
20110510:0910,713.35,193.24,19.73,52.89,20.19,0.76,0.0,2011-05-10 09:10:00,2011,5,926.32
20110510:1010,793.43,202.18,21.54,59.29,21.06,0.9,0.0,2011-05-10 10:10:00,2011,5,1017.1499999999999
20110510:1110,777.74,220.85,21.83,61.45,21.79,1.1,0.0,2011-05-10 11:10:00,2011,5,1020.4200000000001
20110510:1210,755.74,196.57,21.3,58.43,22.37,1.31,0.0,2011-05-10 12:10:00,2011,5,973.6099999999999
20110510:1310,666.29,168.11,19.49,51.49,22.54,1.66,0.0,2011-05-10 13:10:00,2011,5,853.89
20110510:1410,491.47,153.57,16.25,42.42,22.64,1.86,0.0,2011-05-10 14:10:00,2011,5,661.29
20110510:1510,190.08,191.93,10.79,32.37,22.44,2.07,0.0,2011-05-10 15:10:00,2011,5,392.8
20110510:1610,83.33,114.58,7.24,22.01,21.92,2.07,0.0,2011-05-10 16:10:00,2011,5,205.15
20110510:1710,0.0,62.54,1.86,11.74,21.03,1.72,0.0,2011-05-10 17:10:00,2011,5,64.4
20110510:1810,0.0,5.69,0.17,1.9,19.04,1.45,0.0,2011-05-10 18:10:00,2011,5,5.86
20110510:1910,0.0,0.0,0.0,0.0,17.87,1.17,0.0,2011-05-10 19:10:00,2011,5,0.0
20110510:2010,0.0,0.0,0.0,0.0,17.99,1.03,0.0,2011-05-10 20:10:00,2011,5,0.0
20110510:2110,0.0,0.0,0.0,0.0,16.64,1.17,0.0,2011-05-10 21:10:00,2011,5,0.0
20110510:2210,0.0,0.0,0.0,0.0,15.36,1.38,0.0,2011-05-10 22:10:00,2011,5,0.0
20110510:2310,0.0,0.0,0.0,0.0,14.21,1.52,0.0,2011-05-10 23:10:00,2011,5,0.0
20110511:0010,0.0,0.0,0.0,0.0,13.22,1.72,0.0,2011-05-11 00:10:00,2011,5,0.0
20110511:0110,0.0,0.0,0.0,0.0,12.14,1.79,0.0,2011-05-11 01:10:00,2011,5,0.0
20110511:0210,0.0,0.0,0.0,0.0,11.0,1.93,0.0,2011-05-11 02:10:00,2011,5,0.0
20110511:0310,0.0,0.0,0.0,0.0,9.79,2.0,0.0,2011-05-11 03:10:00,2011,5,0.0
20110511:0410,0.0,16.24,0.48,3.75,9.11,2.0,0.0,2011-05-11 04:10:00,2011,5,16.72
20110511:0510,43.98,66.42,4.23,13.68,10.58,1.52,0.0,2011-05-11 05:10:00,2011,5,114.63000000000001
20110511:0610,198.97,114.61,8.48,23.99,15.44,0.83,0.0,2011-05-11 06:10:00,2011,5,322.06
20110511:0710,396.98,144.87,12.87,34.34,19.52,0.28,0.0,2011-05-11 07:10:00,2011,5,554.72
20110511:0810,560.25,176.43,16.52,44.28,21.17,0.55,0.0,2011-05-11 08:10:00,2011,5,753.2
20110511:0910,667.37,208.55,19.17,53.11,22.42,1.17,0.0,2011-05-11 09:10:00,2011,5,895.09
20110511:1010,541.63,321.38,19.15,59.54,23.41,1.52,0.0,2011-05-11 10:10:00,2011,5,882.16
20110511:1110,771.77,213.72,21.61,61.71,23.13,1.03,0.0,2011-05-11 11:10:00,2011,5,1007.1
20110511:1210,666.89,237.98,20.38,58.67,23.62,1.03,0.0,2011-05-11 12:10:00,2011,5,925.25
20110511:1310,601.07,197.36,18.74,51.7,24.08,1.1,0.0,2011-05-11 13:10:00,2011,5,817.1700000000001
20110511:1410,371.23,217.02,14.87,42.6,23.9,1.17,0.0,2011-05-11 14:10:00,2011,5,603.12
20110511:1510,269.96,140.26,11.86,32.55,23.2,0.76,0.0,2011-05-11 15:10:00,2011,5,422.08
20110511:1610,85.32,110.9,7.27,22.18,23.11,1.24,0.0,2011-05-11 16:10:00,2011,5,203.49
20110511:1710,0.0,64.97,1.93,11.92,22.5,1.24,0.0,2011-05-11 17:10:00,2011,5,66.9
20110511:1810,0.0,4.06,0.12,2.09,20.92,1.24,0.0,2011-05-11 18:10:00,2011,5,4.18
20110511:1910,0.0,0.0,0.0,0.0,21.61,0.41,0.0,2011-05-11 19:10:00,2011,5,0.0
20110511:2010,0.0,0.0,0.0,0.0,20.18,0.9,0.0,2011-05-11 20:10:00,2011,5,0.0
20110511:2110,0.0,0.0,0.0,0.0,17.18,1.38,0.0,2011-05-11 21:10:00,2011,5,0.0
20110511:2210,0.0,0.0,0.0,0.0,15.01,1.72,0.0,2011-05-11 22:10:00,2011,5,0.0
20110511:2310,0.0,0.0,0.0,0.0,14.28,1.79,0.0,2011-05-11 23:10:00,2011,5,0.0
20110512:0010,0.0,0.0,0.0,0.0,13.91,1.86,0.0,2011-05-12 00:10:00,2011,5,0.0
20110512:0110,0.0,0.0,0.0,0.0,13.24,1.86,0.0,2011-05-12 01:10:00,2011,5,0.0
20110512:0210,0.0,0.0,0.0,0.0,12.33,1.86,0.0,2011-05-12 02:10:00,2011,5,0.0
20110512:0310,0.0,0.0,0.0,0.0,11.35,2.0,0.0,2011-05-12 03:10:00,2011,5,0.0
20110512:0410,0.0,12.18,0.36,3.95,10.76,2.07,0.0,2011-05-12 04:10:00,2011,5,12.54
20110512:0510,21.55,82.94,3.48,13.87,12.19,1.59,0.0,2011-05-12 05:10:00,2011,5,107.97
20110512:0610,111.32,155.84,7.22,24.17,17.33,0.83,0.0,2011-05-12 06:10:00,2011,5,274.38
20110512:0710,25.25,220.5,6.59,34.52,20.09,0.41,0.0,2011-05-12 07:10:00,2011,5,252.34
20110512:0810,0.0,173.08,4.76,44.47,21.07,0.34,0.0,2011-05-12 08:10:00,2011,5,177.84
20110512:0910,216.85,369.91,14.1,53.32,21.99,0.76,0.0,2011-05-12 09:10:00,2011,5,600.86
20110512:1010,10.02,300.72,8.45,59.78,23.11,1.52,0.0,2011-05-12 10:10:00,2011,5,319.19
20110512:1110,91.46,396.56,12.56,61.96,23.98,2.21,0.0,2011-05-12 11:10:00,2011,5,500.58
20110512:1210,302.77,383.15,16.35,58.9,23.35,2.34,0.0,2011-05-12 12:10:00,2011,5,702.27
20110512:1310,581.42,204.64,18.52,51.9,23.58,2.14,0.0,2011-05-12 13:10:00,2011,5,804.5799999999999
20110512:1410,435.48,176.53,15.53,42.78,23.47,2.14,0.0,2011-05-12 14:10:00,2011,5,627.54
20110512:1510,260.57,143.63,11.71,32.72,22.84,2.07,0.0,2011-05-12 15:10:00,2011,5,415.90999999999997
20110512:1610,87.3,108.05,7.32,22.35,22.2,1.38,0.0,2011-05-12 16:10:00,2011,5,202.67
20110512:1710,0.0,61.72,1.84,12.09,20.87,0.83,0.0,2011-05-12 17:10:00,2011,5,63.56
20110512:1810,0.0,6.5,0.19,2.27,20.33,0.55,0.0,2011-05-12 18:10:00,2011,5,6.69
20110512:1910,0.0,0.0,0.0,0.0,18.58,0.9,0.0,2011-05-12 19:10:00,2011,5,0.0
20110512:2010,0.0,0.0,0.0,0.0,17.09,1.17,0.0,2011-05-12 20:10:00,2011,5,0.0
20110512:2110,0.0,0.0,0.0,0.0,15.93,1.31,0.0,2011-05-12 21:10:00,2011,5,0.0
20110512:2210,0.0,0.0,0.0,0.0,14.81,1.52,0.0,2011-05-12 22:10:00,2011,5,0.0
20110512:2310,0.0,0.0,0.0,0.0,14.02,1.66,0.0,2011-05-12 23:10:00,2011,5,0.0
20110513:0010,0.0,0.0,0.0,0.0,13.11,1.86,0.0,2011-05-13 00:10:00,2011,5,0.0
20110513:0110,0.0,0.0,0.0,0.0,12.45,1.93,0.0,2011-05-13 01:10:00,2011,5,0.0
20110513:0210,0.0,0.0,0.0,0.0,11.94,2.0,0.0,2011-05-13 02:10:00,2011,5,0.0
20110513:0310,0.0,0.0,0.0,0.0,11.51,2.07,0.0,2011-05-13 03:10:00,2011,5,0.0
20110513:0410,0.0,17.87,0.53,4.13,11.36,2.14,0.0,2011-05-13 04:10:00,2011,5,18.400000000000002
20110513:0510,51.52,60.32,4.52,14.04,12.9,1.86,0.0,2011-05-13 05:10:00,2011,5,116.36
20110513:0610,223.73,102.16,8.93,24.34,16.78,1.59,0.0,2011-05-13 06:10:00,2011,5,334.82
20110513:0710,410.08,137.4,13.11,34.69,18.81,1.52,0.0,2011-05-13 07:10:00,2011,5,560.59
20110513:0810,574.94,164.47,16.68,44.66,19.6,1.1,0.0,2011-05-13 08:10:00,2011,5,756.09
20110513:0910,711.04,180.03,19.58,53.53,20.73,0.48,0.0,2011-05-13 09:10:00,2011,5,910.65
20110513:1010,778.68,195.1,21.27,60.02,21.67,0.21,0.0,2011-05-13 10:10:00,2011,5,995.05
20110513:1110,764.47,211.63,21.54,62.21,22.3,0.83,0.0,2011-05-13 11:10:00,2011,5,997.64
20110513:1210,713.72,205.97,20.79,59.13,22.05,0.9,0.0,2011-05-13 12:10:00,2011,5,940.48
20110513:1310,129.53,359.83,12.53,52.1,22.3,0.69,0.0,2011-05-13 13:10:00,2011,5,501.89
20110513:1410,436.48,177.19,15.62,42.96,22.09,0.48,0.0,2011-05-13 14:10:00,2011,5,629.2900000000001
20110513:1510,211.67,174.99,11.11,32.89,22.02,0.41,0.0,2011-05-13 15:10:00,2011,5,397.77
20110513:1610,28.57,147.7,5.51,22.52,21.76,0.34,0.0,2011-05-13 16:10:00,2011,5,181.77999999999997
20110513:1710,0.0,64.97,1.93,12.26,21.45,0.21,0.0,2011-05-13 17:10:00,2011,5,66.9
20110513:1810,0.0,6.5,0.19,2.46,21.16,0.21,0.0,2011-05-13 18:10:00,2011,5,6.69
20110513:1910,0.0,0.0,0.0,0.0,20.03,0.14,0.0,2011-05-13 19:10:00,2011,5,0.0
20110513:2010,0.0,0.0,0.0,0.0,19.06,0.83,0.0,2011-05-13 20:10:00,2011,5,0.0
20110513:2110,0.0,0.0,0.0,0.0,16.89,1.38,0.0,2011-05-13 21:10:00,2011,5,0.0
20110513:2210,0.0,0.0,0.0,0.0,15.9,1.52,0.0,2011-05-13 22:10:00,2011,5,0.0
20110513:2310,0.0,0.0,0.0,0.0,15.49,1.52,0.0,2011-05-13 23:10:00,2011,5,0.0
20110514:0010,0.0,0.0,0.0,0.0,15.61,1.45,0.0,2011-05-14 00:10:00,2011,5,0.0
20110514:0110,0.0,0.0,0.0,0.0,15.83,1.31,0.0,2011-05-14 01:10:00,2011,5,0.0
